Canada, Period fertility rates by calendar year and age (Lexis squares, age in completed years (ACY))
Last modified: 28/10/2011
Year    Age        ASFR
1968     14     0.00118
1968     15     0.00488
1968     16     0.01548
1968     17     0.03620
1968     18     0.06558
1968     19     0.09781
1968     20     0.12554
1968     21     0.14584
1968     22     0.15720
1968     23     0.16450
1968     24     0.17378
1968     25     0.17230
1968     26     0.15896
1968     27     0.14548
1968     28     0.13387
1968     29     0.12469
1968     30     0.11094
1968     31     0.09407
1968     32     0.08259
1968     33     0.07490
1968     34     0.06934
1968     35     0.06157
1968     36     0.05207
1968     37     0.04404
1968     38     0.03687
1968     39     0.03023
1968     40     0.02457
1968     41     0.01870
1968     42     0.01291
1968     43     0.00829
1968     44     0.00505
1968     45     0.00297
1968     46     0.00184
1968     47     0.00096
1968     48     0.00045
1968     49     0.00019
1968     50     0.00008
1968     51     0.00004
1968     52     0.00002
1968     53     0.00001
1968     54     0.00000
1968     55+    0.00000
1969     12-    0.00000
1969     13     0.00008
1969     14     0.00122
1969     15     0.00496
1969     16     0.01550
1969     17     0.03574
1969     18     0.06398
1969     19     0.09481
1969     20     0.12129
1969     21     0.13994
1969     22     0.15067
1969     23     0.15883
1969     24     0.17054
1969     25     0.17204
1969     26     0.16066
1969     27     0.14790
1969     28     0.13583
1969     29     0.12527
1969     30     0.11007
1969     31     0.09261
1969     32     0.08078
1969     33     0.07287
1969     34     0.06714
1969     35     0.05933
1969     36     0.04978
1969     37     0.04179
1969     38     0.03471
1969     39     0.02819
1969     40     0.02289
1969     41     0.01720
1969     42     0.01155
1969     43     0.00717
1969     44     0.00421
1969     45     0.00239
1969     46     0.00146
1969     47     0.00077
1969     48     0.00036
1969     49     0.00016
1969     50     0.00007
1969     51     0.00003
1969     52     0.00001
1969     53     0.00001
1969     54     0.00000
1969     55+    0.00000
1970     12-    0.00000
1970     13     0.00008
1970     14     0.00133
1970     15     0.00529
1970     16     0.01624
1970     17     0.03671
1970     18     0.06450
1970     19     0.09411
1970     20     0.11813
1970     21     0.13427
1970     22     0.14324
1970     23     0.15089
1970     24     0.16331
1970     25     0.16677
1970     26     0.15649
1970     27     0.14447
1970     28     0.13262
1970     29     0.12180
1970     30     0.10642
1970     31     0.08939
1970     32     0.07749
1970     33     0.06917
1970     34     0.06287
1970     35     0.05472
1970     36     0.04534
1970     37     0.03784
1970     38     0.03141
1970     39     0.02556
1970     40     0.02083
1970     41     0.01558
1970     42     0.01029
1970     43     0.00623
1970     44     0.00357
1970     45     0.00200
1970     46     0.00122
1970     47     0.00064
1970     48     0.00031
1970     49     0.00014
1970     50     0.00006
1970     51     0.00003
1970     52     0.00001
1970     53     0.00001
1970     54     0.00000
1970     55+    0.00000
1971     12-    0.00000
1971     13     0.00008
1971     14     0.00127
1971     15     0.00503
1971     16     0.01521
1971     17     0.03397
1971     18     0.05922
1971     19     0.08646
1971     20     0.10823
1971     21     0.12297
1971     22     0.13155
1971     23     0.13959
1971     24     0.15281
1971     25     0.15807
1971     26     0.14919
1971     27     0.13816
1971     28     0.12679
1971     29     0.11597
1971     30     0.10051
1971     31     0.08411
1971     32     0.07214
1971     33     0.06328
1971     34     0.05624
1971     35     0.04788
1971     36     0.03880
1971     37     0.03206
1971     38     0.02658
1971     39     0.02166
1971     40     0.01779
1971     41     0.01314
1971     42     0.00830
1971     43     0.00474
1971     44     0.00254
1971     45     0.00138
1971     46     0.00083
1971     47     0.00044
1971     48     0.00022
1971     49     0.00010
1971     50     0.00005
1971     51     0.00002
1971     52     0.00001
1971     53     0.00000
1971     54     0.00000
1971     55+    0.00000
1972     12-    0.00000
1972     13     0.00008
1972     14     0.00127
1972     15     0.00497
1972     16     0.01490
1972     17     0.03289
1972     18     0.05654
1972     19     0.08105
1972     20     0.09985
1972     21     0.11115
1972     22     0.11759
1972     23     0.12521
1972     24     0.13960
1972     25     0.14698
1972     26     0.14060
1972     27     0.13124
1972     28     0.12052
1972     29     0.10944
1972     30     0.09408
1972     31     0.07841
1972     32     0.06659
1972     33     0.05754
1972     34     0.05019
1972     35     0.04219
1972     36     0.03373
1972     37     0.02743
1972     38     0.02236
1972     39     0.01796
1972     40     0.01442
1972     41     0.01059
1972     42     0.00681
1972     43     0.00401
1972     44     0.00223
1972     45     0.00129
1972     46     0.00078
1972     47     0.00042
1972     48     0.00021
1972     49     0.00010
1972     50     0.00005
1972     51     0.00002
1972     52     0.00001
1972     53     0.00000
1972     54     0.00000
1972     55+    0.00000
1973     12-    0.00000
1973     13     0.00009
1973     14     0.00141
1973     15     0.00525
1973     16     0.01516
1973     17     0.03232
1973     18     0.05414
1973     19     0.07694
1973     20     0.09559
1973     21     0.10565
1973     22     0.11165
1973     23     0.11968
1973     24     0.13516
1973     25     0.14395
1973     26     0.13904
1973     27     0.13009
1973     28     0.11875
1973     29     0.10631
1973     30     0.08967
1973     31     0.07385
1973     32     0.06199
1973     33     0.05293
1973     34     0.04560
1973     35     0.03777
1973     36     0.02976
1973     37     0.02397
1973     38     0.01940
1973     39     0.01546
1973     40     0.01247
1973     41     0.00897
1973     42     0.00548
1973     43     0.00302
1973     44     0.00157
1973     45     0.00088
1973     46     0.00053
1973     47     0.00029
1973     48     0.00015
1973     49     0.00007
1973     50     0.00003
1973     51     0.00002
1973     52     0.00001
1973     53     0.00000
1973     54     0.00000
1973     55+    0.00000
1974     12-    0.00000
1974     13     0.00008
1974     14     0.00130
1974     15     0.00489
1974     16     0.01420
1974     17     0.03050
1974     18     0.05139
1974     19     0.07333
1974     20     0.09163
1974     21     0.10131
1974     22     0.10742
1974     23     0.11610
1974     24     0.13286
1974     25     0.14315
1974     26     0.13931
1974     27     0.13109
1974     28     0.12008
1974     29     0.10758
1974     30     0.09061
1974     31     0.07453
1974     32     0.06179
1974     33     0.05159
1974     34     0.04316
1974     35     0.03470
1974     36     0.02677
1974     37     0.02117
1974     38     0.01689
1974     39     0.01332
1974     40     0.01068
1974     41     0.00763
1974     42     0.00470
1974     43     0.00264
1974     44     0.00140
1974     45     0.00081
1974     46     0.00049
1974     47     0.00027
1974     48     0.00014
1974     49     0.00007
1974     50     0.00003
1974     51     0.00002
1974     52     0.00001
1974     53     0.00000
1974     54     0.00000
1974     55+    0.00000
1975     12-    0.00000
1975     13     0.00009
1975     14     0.00153
1975     15     0.00550
1975     16     0.01520
1975     17     0.03116
1975     18     0.05093
1975     19     0.07249
1975     20     0.09150
1975     21     0.10148
1975     22     0.10811
1975     23     0.11735
1975     24     0.13449
1975     25     0.14531
1975     26     0.14153
1975     27     0.13307
1975     28     0.12156
1975     29     0.10840
1975     30     0.09080
1975     31     0.07429
1975     32     0.06118
1975     33     0.05067
1975     34     0.04200
1975     35     0.03341
1975     36     0.02561
1975     37     0.01998
1975     38     0.01564
1975     39     0.01209
1975     40     0.00949
1975     41     0.00672
1975     42     0.00420
1975     43     0.00241
1975     44     0.00132
1975     45     0.00078
1975     46     0.00048
1975     47     0.00027
1975     48     0.00014
1975     49     0.00007
1975     50     0.00003
1975     51     0.00002
1975     52     0.00001
1975     53     0.00000
1975     54     0.00000
1975     55+    0.00000
1976     12-    0.00000
1976     13     0.00009
1976     14     0.00147
1976     15     0.00526
1976     16     0.01443
1976     17     0.02947
1976     18     0.04812
1976     19     0.06877
1976     20     0.08739
1976     21     0.09743
1976     22     0.10433
1976     23     0.11373
1976     24     0.13073
1976     25     0.14199
1976     26     0.13854
1976     27     0.13066
1976     28     0.11986
1976     29     0.10741
1976     30     0.08999
1976     31     0.07368
1976     32     0.06066
1976     33     0.05017
1976     34     0.04145
1976     35     0.03263
1976     36     0.02490
1976     37     0.01923
1976     38     0.01484
1976     39     0.01127
1976     40     0.00877
1976     41     0.00610
1976     42     0.00372
1976     43     0.00208
1976     44     0.00111
1976     45     0.00065
1976     46     0.00040
1976     47     0.00022
1976     48     0.00012
1976     49     0.00006
1976     50     0.00003
1976     51     0.00001
1976     52     0.00001
1976     53     0.00000
1976     54     0.00000
1976     55+    0.00000
1977     12-    0.00000
1977     13     0.00008
1977     14     0.00134
1977     15     0.00488
1977     16     0.01347
1977     17     0.02766
1977     18     0.04550
1977     19     0.06555
1977     20     0.08419
1977     21     0.09467
1977     22     0.10205
1977     23     0.11166
1977     24     0.12851
1977     25     0.13920
1977     26     0.13549
1977     27     0.12834
1977     28     0.11906
1977     29     0.10848
1977     30     0.09169
1977     31     0.07556
1977     32     0.06217
1977     33     0.05101
1977     34     0.04153
1977     35     0.03251
1977     36     0.02455
1977     37     0.01838
1977     38     0.01356
1977     39     0.00981
1977     40     0.00725
1977     41     0.00492
1977     42     0.00304
1977     43     0.00176
1977     44     0.00098
1977     45     0.00060
1977     46     0.00037
1977     47     0.00021
1977     48     0.00011
1977     49     0.00006
1977     50     0.00003
1977     51     0.00001
1977     52     0.00001
1977     53     0.00000
1977     54     0.00000
1977     55+    0.00000
1978     12-    0.00000
1978     13     0.00009
1978     14     0.00139
1978     15     0.00490
1978     16     0.01297
1978     17     0.02574
1978     18     0.04150
1978     19     0.06008
1978     20     0.07885
1978     21     0.08970
1978     22     0.09783
1978     23     0.10797
1978     24     0.12472
1978     25     0.13532
1978     26     0.13209
1978     27     0.12576
1978     28     0.11753
1978     29     0.10800
1978     30     0.09228
1978     31     0.07651
1978     32     0.06249
1978     33     0.05035
1978     34     0.03998
1978     35     0.03033
1978     36     0.02253
1978     37     0.01690
1978     38     0.01267
1978     39     0.00938
1978     40     0.00708
1978     41     0.00484
1978     42     0.00295
1978     43     0.00168
1978     44     0.00091
1978     45     0.00055
1978     46     0.00034
1978     47     0.00019
1978     48     0.00010
1978     49     0.00005
1978     50     0.00003
1978     51     0.00001
1978     52     0.00001
1978     53     0.00000
1978     54     0.00000
1978     55+    0.00000
1979     12-    0.00000
1979     13     0.00008
1979     14     0.00134
1979     15     0.00467
1979     16     0.01203
1979     17     0.02340
1979     18     0.03788
1979     19     0.05721
1979     20     0.06838
1979     21     0.08472
1979     22     0.09920
1979     23     0.11405
1979     24     0.12506
1979     25     0.13338
1979     26     0.13320
1979     27     0.12985
1979     28     0.12039
1979     29     0.11063
1979     30     0.09536
1979     31     0.07812
1979     32     0.06515
1979     33     0.05023
1979     34     0.04060
1979     35     0.03115
1979     36     0.02379
1979     37     0.01657
1979     38     0.01207
1979     39     0.00954
1979     40     0.00627
1979     41     0.00430
1979     42     0.00292
1979     43     0.00156
1979     44     0.00123
1979     45     0.00060
1979     46     0.00024
1979     47     0.00008
1979     48     0.00002
1979     49     0.00001
1979     50     0.00000
1979     51     0.00000
1979     52     0.00000
1979     53     0.00000
1979     54     0.00000
1979     55+    0.00000
1980     12-    0.00000
1980     13     0.00008
1980     14     0.00128
1980     15     0.00444
1980     16     0.01162
1980     17     0.02293
1980     18     0.03732
1980     19     0.05584
1980     20     0.06615
1980     21     0.08243
1980     22     0.09843
1980     23     0.11214
1980     24     0.12294
1980     25     0.13049
1980     26     0.13301
1980     27     0.12988
1980     28     0.12045
1980     29     0.10960
1980     30     0.09552
1980     31     0.07883
1980     32     0.06442
1980     33     0.05226
1980     34     0.04084
1980     35     0.03136
1980     36     0.02365
1980     37     0.01688
1980     38     0.01210
1980     39     0.00885
1980     40     0.00626
1980     41     0.00378
1980     42     0.00242
1980     43     0.00161
1980     44     0.00092
1980     45     0.00054
1980     46     0.00023
1980     47     0.00008
1980     48     0.00002
1980     49     0.00001
1980     50     0.00000
1980     51     0.00000
1980     52     0.00000
1980     53     0.00000
1980     54     0.00000
1980     55+    0.00000
1981     12-    0.00000
1981     13     0.00008
1981     14     0.00133
1981     15     0.00436
1981     16     0.01124
1981     17     0.02187
1981     18     0.03521
1981     19     0.05235
1981     20     0.06273
1981     21     0.07893
1981     22     0.09392
1981     23     0.10848
1981     24     0.11982
1981     25     0.12851
1981     26     0.13142
1981     27     0.12709
1981     28     0.11952
1981     29     0.11014
1981     30     0.09338
1981     31     0.08067
1981     32     0.06647
1981     33     0.05287
1981     34     0.04188
1981     35     0.03125
1981     36     0.02367
1981     37     0.01718
1981     38     0.01217
1981     39     0.00873
1981     40     0.00631
1981     41     0.00416
1981     42     0.00261
1981     43     0.00142
1981     44     0.00083
1981     45     0.00050
1981     46     0.00026
1981     47     0.00011
1981     48     0.00004
1981     49     0.00001
1981     50     0.00001
1981     51     0.00001
1981     52     0.00000
1981     53     0.00000
1981     54     0.00000
1981     55+    0.00000
1982     12-    0.00000
1982     13     0.00009
1982     14     0.00145
1982     15     0.00447
1982     16     0.01136
1982     17     0.02182
1982     18     0.03476
1982     19     0.05138
1982     20     0.06245
1982     21     0.07674
1982     22     0.09440
1982     23     0.10601
1982     24     0.11738
1982     25     0.12524
1982     26     0.12884
1982     27     0.12455
1982     28     0.11791
1982     29     0.10895
1982     30     0.09473
1982     31     0.08109
1982     32     0.06609
1982     33     0.05241
1982     34     0.04212
1982     35     0.03228
1982     36     0.02478
1982     37     0.01732
1982     38     0.01264
1982     39     0.00900
1982     40     0.00603
1982     41     0.00398
1982     42     0.00255
1982     43     0.00160
1982     44     0.00087
1982     45     0.00045
1982     46     0.00021
1982     47     0.00008
1982     48     0.00003
1982     49     0.00001
1982     50     0.00001
1982     51     0.00000
1982     52     0.00000
1982     53     0.00000
1982     54     0.00000
1982     55+    0.00000
1983     12-    0.00000
1983     13     0.00007
1983     14     0.00115
1983     15     0.00369
1983     16     0.00988
1983     17     0.01989
1983     18     0.03278
1983     19     0.04889
1983     20     0.05962
1983     21     0.07366
1983     22     0.08950
1983     23     0.10440
1983     24     0.11644
1983     25     0.12486
1983     26     0.12718
1983     27     0.12322
1983     28     0.11865
1983     29     0.10951
1983     30     0.09620
1983     31     0.08214
1983     32     0.06676
1983     33     0.05488
1983     34     0.04358
1983     35     0.03360
1983     36     0.02496
1983     37     0.01787
1983     38     0.01215
1983     39     0.00913
1983     40     0.00575
1983     41     0.00390
1983     42     0.00229
1983     43     0.00164
1983     44     0.00068
1983     45     0.00046
1983     46     0.00023
1983     47     0.00008
1983     48     0.00003
1983     49     0.00001
1983     50     0.00000
1983     51     0.00000
1983     52     0.00000
1983     53     0.00000
1983     54     0.00000
1983     55+    0.00000
1984     12-    0.00000
1984     13     0.00008
1984     14     0.00127
1984     15     0.00400
1984     16     0.01030
1984     17     0.02001
1984     18     0.03200
1984     19     0.04680
1984     20     0.05597
1984     21     0.07012
1984     22     0.08549
1984     23     0.10046
1984     24     0.11545
1984     25     0.12404
1984     26     0.12787
1984     27     0.12595
1984     28     0.12100
1984     29     0.11015
1984     30     0.09778
1984     31     0.08316
1984     32     0.07033
1984     33     0.05800
1984     34     0.04570
1984     35     0.03569
1984     36     0.02653
1984     37     0.01874
1984     38     0.01344
1984     39     0.00888
1984     40     0.00604
1984     41     0.00378
1984     42     0.00243
1984     43     0.00123
1984     44     0.00066
1984     45     0.00039
1984     46     0.00018
1984     47     0.00006
1984     48     0.00002
1984     49     0.00001
1984     50     0.00000
1984     51     0.00000
1984     52     0.00000
1984     53     0.00000
1984     54     0.00000
1984     55+    0.00000
1985     12-    0.00000
1985     13     0.00007
1985     14     0.00115
1985     15     0.00385
1985     16     0.01007
1985     17     0.01985
1985     18     0.03194
1985     19     0.04637
1985     20     0.05339
1985     21     0.06664
1985     22     0.08145
1985     23     0.09659
1985     24     0.11070
1985     25     0.12199
1985     26     0.12759
1985     27     0.12584
1985     28     0.12105
1985     29     0.11017
1985     30     0.09900
1985     31     0.08493
1985     32     0.07106
1985     33     0.05807
1985     34     0.04656
1985     35     0.03654
1985     36     0.02699
1985     37     0.01946
1985     38     0.01394
1985     39     0.00964
1985     40     0.00623
1985     41     0.00387
1985     42     0.00234
1985     43     0.00146
1985     44     0.00060
1985     45     0.00037
1985     46     0.00017
1985     47     0.00006
1985     48     0.00002
1985     49     0.00001
1985     50     0.00000
1985     51     0.00000
1985     52     0.00000
1985     53     0.00000
1985     54     0.00000
1985     55+    0.00000
1986     12-    0.00000
1986     13     0.00007
1986     14     0.00113
1986     15     0.00378
1986     16     0.00998
1986     17     0.01979
1986     18     0.03211
1986     19     0.04711
1986     20     0.05387
1986     21     0.06386
1986     22     0.07817
1986     23     0.09186
1986     24     0.10609
1986     25     0.11762
1986     26     0.12422
1986     27     0.12401
1986     28     0.12058
1986     29     0.11110
1986     30     0.09851
1986     31     0.08394
1986     32     0.07272
1986     33     0.05803
1986     34     0.04822
1986     35     0.03760
1986     36     0.02874
1986     37     0.02005
1986     38     0.01466
1986     39     0.01003
1986     40     0.00625
1986     41     0.00413
1986     42     0.00248
1986     43     0.00157
1986     44     0.00073
1986     45     0.00037
1986     46     0.00017
1986     47     0.00006
1986     48     0.00002
1986     49     0.00001
1986     50     0.00000
1986     51     0.00000
1986     52     0.00000
1986     53     0.00000
1986     54     0.00000
1986     55+    0.00000
1987     12-    0.00000
1987     13     0.00008
1987     14     0.00128
1987     15     0.00407
1987     16     0.01034
1987     17     0.01984
1987     18     0.03151
1987     19     0.04620
1987     20     0.05344
1987     21     0.06269
1987     22     0.07382
1987     23     0.08674
1987     24     0.10148
1987     25     0.11196
1987     26     0.11998
1987     27     0.12515
1987     28     0.11958
1987     29     0.11026
1987     30     0.10018
1987     31     0.08576
1987     32     0.07177
1987     33     0.05954
1987     34     0.04829
1987     35     0.03849
1987     36     0.02926
1987     37     0.02165
1987     38     0.01522
1987     39     0.01067
1987     40     0.00692
1987     41     0.00437
1987     42     0.00233
1987     43     0.00140
1987     44     0.00062
1987     45     0.00038
1987     46     0.00020
1987     47     0.00008
1987     48     0.00003
1987     49     0.00001
1987     50     0.00001
1987     51     0.00000
1987     52     0.00000
1987     53     0.00000
1987     54     0.00000
1987     55+    0.00000
1988     12-    0.00000
1988     13     0.00008
1988     14     0.00122
1988     15     0.00390
1988     16     0.01011
1988     17     0.01978
1988     18     0.03180
1988     19     0.04661
1988     20     0.05389
1988     21     0.06416
1988     22     0.07425
1988     23     0.08671
1988     24     0.09968
1988     25     0.11222
1988     26     0.12072
1988     27     0.12336
1988     28     0.12063
1988     29     0.11414
1988     30     0.10256
1988     31     0.08793
1988     32     0.07430
1988     33     0.06104
1988     34     0.05037
1988     35     0.04045
1988     36     0.03176
1988     37     0.02248
1988     38     0.01610
1988     39     0.01112
1988     40     0.00752
1988     41     0.00461
1988     42     0.00256
1988     43     0.00152
1988     44     0.00087
1988     45     0.00043
1988     46     0.00018
1988     47     0.00006
1988     48     0.00002
1988     49     0.00001
1988     50     0.00000
1988     51     0.00000
1988     52     0.00000
1988     53     0.00000
1988     54     0.00000
1988     55+    0.00000
1989     12-    0.00000
1989     13     0.00007
1989     14     0.00114
1989     15     0.00381
1989     16     0.01027
1989     17     0.02077
1989     18     0.03412
1989     19     0.05012
1989     20     0.05779
1989     21     0.06619
1989     22     0.07776
1989     23     0.08830
1989     24     0.10117
1989     25     0.11424
1989     26     0.12176
1989     27     0.12548
1989     28     0.12443
1989     29     0.11757
1989     30     0.10696
1989     31     0.09319
1989     32     0.07899
1989     33     0.06497
1989     34     0.05272
1989     35     0.04150
1989     36     0.03261
1989     37     0.02404
1989     38     0.01745
1989     39     0.01227
1989     40     0.00780
1989     41     0.00472
1989     42     0.00296
1989     43     0.00160
1989     44     0.00083
1989     45     0.00037
1989     46     0.00016
1989     47     0.00005
1989     48     0.00002
1989     49     0.00001
1989     50     0.00000
1989     51     0.00000
1989     52     0.00000
1989     53     0.00000
1989     54     0.00000
1989     55+    0.00000
1990     12-    0.00000
1990     13     0.00008
1990     14     0.00125
1990     15     0.00416
1990     16     0.01101
1990     17     0.02190
1990     18     0.03540
1990     19     0.05121
1990     20     0.05800
1990     21     0.06758
1990     22     0.07858
1990     23     0.09143
1990     24     0.10265
1990     25     0.11615
1990     26     0.12548
1990     27     0.12844
1990     28     0.12723
1990     29     0.12194
1990     30     0.11342
1990     31     0.09777
1990     32     0.08232
1990     33     0.06750
1990     34     0.05561
1990     35     0.04469
1990     36     0.03437
1990     37     0.02571
1990     38     0.01872
1990     39     0.01287
1990     40     0.00820
1990     41     0.00513
1990     42     0.00316
1990     43     0.00157
1990     44     0.00077
1990     45     0.00036
1990     46     0.00016
1990     47     0.00006
1990     48     0.00002
1990     49     0.00001
1990     50     0.00000
1990     51     0.00000
1990     52     0.00000
1990     53     0.00000
1990     54     0.00000
1990     55+    0.00000
1991     12-    0.00000
1991     13     0.00009
1991     14     0.00137
1991     15     0.00449
1991     16     0.01173
1991     17     0.02303
1991     18     0.03679
1991     19     0.05276
1991     20     0.05840
1991     21     0.06735
1991     22     0.07693
1991     23     0.08924
1991     24     0.10210
1991     25     0.11448
1991     26     0.12212
1991     27     0.12712
1991     28     0.12579
1991     29     0.11916
1991     30     0.11202
1991     31     0.09897
1991     32     0.08373
1991     33     0.06938
1991     34     0.05675
1991     35     0.04618
1991     36     0.03580
1991     37     0.02557
1991     38     0.01889
1991     39     0.01339
1991     40     0.00859
1991     41     0.00538
1991     42     0.00288
1991     43     0.00173
1991     44     0.00079
1991     45     0.00046
1991     46     0.00021
1991     47     0.00008
1991     48     0.00002
1991     49     0.00001
1991     50     0.00000
1991     51     0.00000
1991     52     0.00000
1991     53     0.00000
1991     54     0.00000
1991     55+    0.00000
1992     12-    0.00000
1992     13     0.00008
1992     14     0.00134
1992     15     0.00441
1992     16     0.01162
1992     17     0.02296
1992     18     0.03668
1992     19     0.05193
1992     20     0.05612
1992     21     0.06498
1992     22     0.07500
1992     23     0.08675
1992     24     0.09906
1992     25     0.11136
1992     26     0.11962
1992     27     0.12609
1992     28     0.12748
1992     29     0.12100
1992     30     0.11337
1992     31     0.09960
1992     32     0.08608
1992     33     0.07192
1992     34     0.05884
1992     35     0.04684
1992     36     0.03592
1992     37     0.02702
1992     38     0.01922
1992     39     0.01418
1992     40     0.00908
1992     41     0.00565
1992     42     0.00347
1992     43     0.00188
1992     44     0.00078
1992     45     0.00031
1992     46     0.00014
1992     47     0.00006
1992     48     0.00003
1992     49     0.00001
1992     50     0.00001
1992     51     0.00001
1992     52     0.00000
1992     53     0.00000
1992     54     0.00000
1992     55+    0.00000
1993     12-    0.00000
1993     13     0.00008
1993     14     0.00128
1993     15     0.00422
1993     16     0.01113
1993     17     0.02205
1993     18     0.03553
1993     19     0.05130
1993     20     0.05685
1993     21     0.06426
1993     22     0.07302
1993     23     0.08358
1993     24     0.09449
1993     25     0.10515
1993     26     0.11505
1993     27     0.12119
1993     28     0.12380
1993     29     0.11985
1993     30     0.11174
1993     31     0.09985
1993     32     0.08668
1993     33     0.07215
1993     34     0.05955
1993     35     0.04838
1993     36     0.03720
1993     37     0.02721
1993     38     0.02053
1993     39     0.01372
1993     40     0.00928
1993     41     0.00591
1993     42     0.00367
1993     43     0.00184
1993     44     0.00106
1993     45     0.00037
1993     46     0.00018
1993     47     0.00008
1993     48     0.00004
1993     49     0.00002
1993     50     0.00002
1993     51     0.00001
1993     52     0.00001
1993     53     0.00000
1993     54     0.00000
1993     55+    0.00000
1994     12-    0.00000
1994     13     0.00008
1994     14     0.00123
1994     15     0.00414
1994     16     0.01104
1994     17     0.02207
1994     18     0.03570
1994     19     0.05135
1994     20     0.05645
1994     21     0.06438
1994     22     0.07402
1994     23     0.08010
1994     24     0.09205
1994     25     0.10405
1994     26     0.11414
1994     27     0.11952
1994     28     0.12283
1994     29     0.12085
1994     30     0.11296
1994     31     0.10022
1994     32     0.08676
1994     33     0.07454
1994     34     0.06205
1994     35     0.04925
1994     36     0.03857
1994     37     0.02818
1994     38     0.02062
1994     39     0.01466
1994     40     0.00998
1994     41     0.00624
1994     42     0.00354
1994     43     0.00198
1994     44     0.00109
1994     45     0.00030
1994     46     0.00015
1994     47     0.00008
1994     48     0.00006
1994     49     0.00005
1994     50     0.00004
1994     51     0.00003
1994     52     0.00002
1994     53     0.00001
1994     54     0.00000
1994     55+    0.00000
1995     12-    0.00000
1995     13     0.00007
1995     14     0.00116
1995     15     0.00397
1995     16     0.01066
1995     17     0.02146
1995     18     0.03495
1995     19     0.05051
1995     20     0.05557
1995     21     0.06333
1995     22     0.07225
1995     23     0.07968
1995     24     0.08825
1995     25     0.10190
1995     26     0.10846
1995     27     0.11715
1995     28     0.12027
1995     29     0.11606
1995     30     0.11282
1995     31     0.10283
1995     32     0.09029
1995     33     0.07500
1995     34     0.06208
1995     35     0.05074
1995     36     0.03966
1995     37     0.02916
1995     38     0.02154
1995     39     0.01542
1995     40     0.01016
1995     41     0.00639
1995     42     0.00383
1995     43     0.00220
1995     44     0.00103
1995     45     0.00053
1995     46     0.00025
1995     47     0.00009
1995     48     0.00003
1995     49     0.00001
1995     50     0.00001
1995     51     0.00001
1995     52     0.00000
1995     53     0.00000
1995     54     0.00000
1995     55+    0.00000
1996     12-    0.00000
1996     13     0.00007
1996     14     0.00109
1996     15     0.00368
1996     16     0.00977
1996     17     0.01948
1996     18     0.03176
1996     19     0.04668
1996     20     0.05243
1996     21     0.06096
1996     22     0.06802
1996     23     0.07581
1996     24     0.08605
1996     25     0.09597
1996     26     0.10743
1996     27     0.11361
1996     28     0.11607
1996     29     0.11402
1996     30     0.10989
1996     31     0.09989
1996     32     0.08958
1996     33     0.07592
1996     34     0.06449
1996     35     0.05175
1996     36     0.04094
1996     37     0.03104
1996     38     0.02291
1996     39     0.01583
1996     40     0.01065
1996     41     0.00655
1996     42     0.00416
1996     43     0.00226
1996     44     0.00123
1996     45     0.00054
1996     46     0.00025
1996     47     0.00010
1996     48     0.00004
1996     49     0.00002
1996     50     0.00001
1996     51     0.00001
1996     52     0.00001
1996     53     0.00000
1996     54     0.00000
1996     55+    0.00000
1997     12-    0.00000
1997     13     0.00007
1997     14     0.00104
1997     15     0.00342
1997     16     0.00888
1997     17     0.01743
1997     18     0.02831
1997     19     0.04233
1997     20     0.04903
1997     21     0.05631
1997     22     0.06491
1997     23     0.07214
1997     24     0.08058
1997     25     0.09163
1997     26     0.10070
1997     27     0.10611
1997     28     0.11252
1997     29     0.11183
1997     30     0.10762
1997     31     0.09753
1997     32     0.08736
1997     33     0.07486
1997     34     0.06310
1997     35     0.05192
1997     36     0.04089
1997     37     0.03147
1997     38     0.02210
1997     39     0.01634
1997     40     0.01072
1997     41     0.00708
1997     42     0.00410
1997     43     0.00246
1997     44     0.00115
1997     45     0.00057
1997     46     0.00025
1997     47     0.00009
1997     48     0.00003
1997     49     0.00001
1997     50     0.00001
1997     51     0.00000
1997     52     0.00000
1997     53     0.00000
1997     54     0.00000
1997     55+    0.00000
1998     12-    0.00000
1998     13     0.00006
1998     14     0.00091
1998     15     0.00311
1998     16     0.00839
1998     17     0.01703
1998     18     0.02827
1998     19     0.04223
1998     20     0.04835
1998     21     0.05534
1998     22     0.06366
1998     23     0.07283
1998     24     0.07980
1998     25     0.08958
1998     26     0.09758
1998     27     0.10421
1998     28     0.11045
1998     29     0.11074
1998     30     0.10710
1998     31     0.09816
1998     32     0.08675
1998     33     0.07514
1998     34     0.06454
1998     35     0.05210
1998     36     0.04116
1998     37     0.03074
1998     38     0.02362
1998     39     0.01672
1998     40     0.01092
1998     41     0.00685
1998     42     0.00432
1998     43     0.00256
1998     44     0.00120
1998     45     0.00054
1998     46     0.00028
1998     47     0.00014
1998     48     0.00007
1998     49     0.00004
1998     50     0.00003
1998     51     0.00002
1998     52     0.00001
1998     53     0.00000
1998     54     0.00000
1998     55+    0.00000
1999     12-    0.00000
1999     13     0.00005
1999     14     0.00083
1999     15     0.00287
1999     16     0.00777
1999     17     0.01588
1999     18     0.02654
1999     19     0.03997
1999     20     0.04630
1999     21     0.05356
1999     22     0.06127
1999     23     0.06879
1999     24     0.07847
1999     25     0.08777
1999     26     0.09627
1999     27     0.10459
1999     28     0.10878
1999     29     0.10921
1999     30     0.10594
1999     31     0.10056
1999     32     0.08877
1999     33     0.07679
1999     34     0.06482
1999     35     0.05462
1999     36     0.04265
